,GiftId,trip_id
87032,87033,1341
87103,87104,1341
87137,87138,1341
87149,87150,1341
87272,87273,1341
87411,87412,1341
87412,87413,1341
87472,87473,1341
87480,87481,1341
87504,87505,1341
87528,87529,1341
87567,87568,1341
87732,87733,1341
88009,88010,1342
88077,88078,1342
88537,88538,1342
88313,88314,1342
88613,88614,1342
88587,88588,1342
88236,88237,1342
88616,88617,1342
87741,87742,1342
88686,88687,1342
88120,88121,1342
88155,88156,1342
88768,88769,1342
88671,88672,1342
88301,88302,1342
88772,88773,1342
88884,88885,1342
88820,88821,1342
88387,88388,1342
88114,88115,1342
87926,87927,1342
88214,88215,1342
87866,87867,1342
88919,88920,1342
88389,88390,1342
88967,88968,1342
88839,88840,1342
88506,88507,1342
88541,88542,1342
87831,87832,1342
88424,88425,1342
88543,88544,1342
88309,88310,1342
87920,87921,1342
88408,88409,1342
87809,87810,1342
88825,88826,1342
88798,88799,1342
88527,88528,1342
88864,88865,1342
88525,88526,1342
88246,88247,1342
88868,88869,1342
87899,87900,1342
88916,88917,1342
88711,88712,1342
88258,88259,1342
88950,88951,1342
88867,88868,1342
87737,87738,1342
87813,87814,1342
87844,87845,1342
87853,87854,1342
87882,87883,1342
87912,87913,1342
88024,88025,1342
88042,88043,1342
88111,88112,1342
88124,88125,1342
88231,88232,1342
88277,88278,1342
88286,88287,1342
88320,88321,1342
88332,88333,1342
88335,88336,1342
88487,88488,1342
88549,88550,1342
88577,88578,1342
88632,88633,1342
88639,88640,1342
88716,88717,1342
88899,88900,1342
88901,88902,1342
88961,88962,1342
89401,89402,1343
89571,89572,1343
89826,89827,1343
89990,89991,1343
89682,89683,1343
89248,89249,1343
90145,90146,1343
89531,89532,1343
89523,89524,1343
89711,89712,1343
89380,89381,1343
89903,89904,1343
89431,89432,1343
90023,90024,1343
88987,88988,1343
89962,89963,1343
89354,89355,1343
90195,90196,1343
89459,89460,1343
89591,89592,1343
90127,90128,1343
89893,89894,1343
89123,89124,1343
89877,89878,1343
89053,89054,1343
89483,89484,1343
88979,88980,1343
90031,90032,1343
89732,89733,1343
89390,89391,1343
90166,90167,1343
89425,89426,1343
89998,89999,1343
89882,89883,1343
89182,89183,1343
89413,89414,1343
89763,89764,1343
89338,89339,1343
89369,89370,1343
89372,89373,1343
89515,89516,1343
89590,89591,1343
89663,89664,1343
89700,89701,1343
89746,89747,1343
89790,89791,1343
89860,89861,1343
90082,90083,1343
91391,91392,1344
91699,91700,1344
91652,91653,1344
91207,91208,1344
91166,91167,1344
91692,91693,1344
90202,90203,1344
91470,91471,1344
90822,90823,1344
90937,90938,1344
91459,91460,1344
90551,90552,1344
90775,90776,1344
90239,90240,1344
91228,91229,1344
90989,90990,1344
91738,91739,1344
91126,91127,1344
90670,90671,1344
91022,91023,1344
91095,91096,1344
90962,90963,1344
91180,91181,1344
91431,91432,1344
90261,90262,1344
91277,91278,1344
91527,91528,1344
91296,91297,1344
90853,90854,1344
90317,90318,1344
91424,91425,1344
91188,91189,1344
90536,90537,1344
91177,91178,1344
91736,91737,1344
90532,90533,1344
91017,91018,1344
90849,90850,1344
90352,90353,1344
90386,90387,1344
90586,90587,1344
90528,90529,1344
91617,91618,1344
90721,90722,1344
90485,90486,1344
90599,90600,1344
91777,91778,1344
90268,90269,1344
90330,90331,1344
90381,90382,1344
90394,90395,1344
90427,90428,1344
90436,90437,1344
90527,90528,1344
90623,90624,1344
90626,90627,1344
90678,90679,1344
90820,90821,1344
90956,90957,1344
91072,91073,1344
91099,91100,1344
91145,91146,1344
91168,91169,1344
91173,91174,1344
91234,91235,1344
91374,91375,1344
91395,91396,1344
91408,91409,1344
91443,91444,1344
91451,91452,1344
91473,91474,1344
91613,91614,1344
91614,91615,1344
91749,91750,1344
91770,91771,1344
91784,91785,1344
92703,92704,1345
91870,91871,1345
92137,92138,1345
92590,92591,1345
91814,91815,1345
92538,92539,1345
92527,92528,1345
92466,92467,1345
92186,92187,1345
92513,92514,1345
92529,92530,1345
92208,92209,1345
91817,91818,1345
92024,92025,1345
92313,92314,1345
92415,92416,1345
92568,92569,1345
92667,92668,1345
92828,92829,1345
92570,92571,1345
91954,91955,1345
92539,92540,1345
92738,92739,1345
92226,92227,1345
92528,92529,1345
91846,91847,1345
91974,91975,1345
92688,92689,1345
92076,92077,1345
92348,92349,1345
91938,91939,1345
92297,92298,1345
92722,92723,1345
92486,92487,1345
92426,92427,1345
91899,91900,1345
92342,92343,1345
92413,92414,1345
92576,92577,1345
92123,92124,1345
92687,92688,1345
92652,92653,1345
92546,92547,1345
92403,92404,1345
92083,92084,1345
92694,92695,1345
92574,92575,1345
92498,92499,1345
92763,92764,1345
92494,92495,1345
92812,92813,1345
91856,91857,1345
91908,91909,1345
91912,91913,1345
91931,91932,1345
91975,91976,1345
92038,92039,1345
92042,92043,1345
92069,92070,1345
92229,92230,1345
92250,92251,1345
92300,92301,1345
92353,92354,1345
92407,92408,1345
92595,92596,1345
92745,92746,1345
92754,92755,1345
92857,92858,1345
92937,92938,1345
92947,92948,1345
94078,94079,1346
93068,93069,1346
94027,94028,1346
93762,93763,1346
92948,92949,1346
93204,93205,1346
93559,93560,1346
93054,93055,1346
93346,93347,1346
93295,93296,1346
93568,93569,1346
94294,94295,1346
93029,93030,1346
94272,94273,1346
93577,93578,1346
93490,93491,1346
93500,93501,1346
93587,93588,1346
93226,93227,1346
94212,94213,1346
93189,93190,1346
93387,93388,1346
94273,94274,1346
93588,93589,1346
93848,93849,1346
93624,93625,1346
94182,94183,1346
93672,93673,1346
94069,94070,1346
94191,94192,1346
93540,93541,1346
93411,93412,1346
93722,93723,1346
92961,92962,1346
93429,93430,1346
93748,93749,1346
93426,93427,1346
93286,93287,1346
93675,93676,1346
94163,94164,1346
93749,93750,1346
93117,93118,1346
94064,94065,1346
93682,93683,1346
93659,93660,1346
93768,93769,1346
93107,93108,1346
94020,94021,1346
92952,92953,1346
92967,92968,1346
92980,92981,1346
92981,92982,1346
92998,92999,1346
93023,93024,1346
93042,93043,1346
93043,93044,1346
93187,93188,1346
93230,93231,1346
93285,93286,1346
93451,93452,1346
93701,93702,1346
93759,93760,1346
93769,93770,1346
93964,93965,1346
94022,94023,1346
94026,94027,1346
94075,94076,1346
94077,94078,1346
94138,94139,1346
94146,94147,1346
94165,94166,1346
94319,94320,1346
95446,95447,1347
95222,95223,1347
95717,95718,1347
94833,94834,1347
94898,94899,1347
95132,95133,1347
94596,94597,1347
94998,94999,1347
95182,95183,1347
95228,95229,1347
94857,94858,1347
94884,94885,1347
94466,94467,1347
95151,95152,1347
94747,94748,1347
94531,94532,1347
95050,95051,1347
95308,95309,1347
94988,94989,1347
94635,94636,1347
95290,95291,1347
94604,94605,1347
95686,95687,1347
94391,94392,1347
94504,94505,1347
94355,94356,1347
94359,94360,1347
94904,94905,1347
95563,95564,1347
94658,94659,1347
95229,95230,1347
95619,95620,1347
94333,94334,1347
95246,95247,1347
95113,95114,1347
95569,95570,1347
95070,95071,1347
95011,95012,1347
95691,95692,1347
94383,94384,1347
94516,94517,1347
94571,94572,1347
94703,94704,1347
94790,94791,1347
94830,94831,1347
94890,94891,1347
94937,94938,1347
94951,94952,1347
95144,95145,1347
95188,95189,1347
95201,95202,1347
95247,95248,1347
95496,95497,1347
95510,95511,1347
95515,95516,1347
95555,95556,1347
95642,95643,1347
95678,95679,1347
95919,95920,1348
96759,96760,1348
96007,96008,1348
96469,96470,1348
95868,95869,1348
95806,95807,1348
96622,96623,1348
96744,96745,1348
96642,96643,1348
96306,96307,1348
96287,96288,1348
95967,95968,1348
95865,95866,1348
96397,96398,1348
96506,96507,1348
96327,96328,1348
95936,95937,1348
96628,96629,1348
96128,96129,1348
96187,96188,1348
96673,96674,1348
95862,95863,1348
96760,96761,1348
96204,96205,1348
95727,95728,1348
96421,96422,1348
96467,96468,1348
96030,96031,1348
96219,96220,1348
95876,95877,1348
96369,96370,1348
96192,96193,1348
96712,96713,1348
96104,96105,1348
96140,96141,1348
96157,96158,1348
96342,96343,1348
96311,96312,1348
96136,96137,1348
96634,96635,1348
96031,96032,1348
96731,96732,1348
96565,96566,1348
95743,95744,1348
95898,95899,1348
96014,96015,1348
96165,96166,1348
96220,96221,1348
96233,96234,1348
96240,96241,1348
96333,96334,1348
96490,96491,1348
96591,96592,1348
96662,96663,1348
96939,96940,1349
97094,97095,1349
96776,96777,1349
97000,97001,1349
97449,97450,1349
97006,97007,1349
96911,96912,1349
97419,97420,1349
97207,97208,1349
97088,97089,1349
97250,97251,1349
97357,97358,1349
96993,96994,1349
96859,96860,1349
97221,97222,1349
97574,97575,1349
97694,97695,1349
97386,97387,1349
97111,97112,1349
97846,97847,1349
97638,97639,1349
97216,97217,1349
96942,96943,1349
97179,97180,1349
97313,97314,1349
97823,97824,1349
97346,97347,1349
97245,97246,1349
97287,97288,1349
97741,97742,1349
97802,97803,1349
97845,97846,1349
97560,97561,1349
97024,97025,1349
97158,97159,1349
97616,97617,1349
96783,96784,1349
97356,97357,1349
97519,97520,1349
97752,97753,1349
97761,97762,1349
97189,97190,1349
97468,97469,1349
96988,96989,1349
97027,97028,1349
97120,97121,1349
97163,97164,1349
97180,97181,1349
97270,97271,1349
97339,97340,1349
97362,97363,1349
97397,97398,1349
97432,97433,1349
97451,97452,1349
97480,97481,1349
97540,97541,1349
97718,97719,1349
97749,97750,1349
97797,97798,1349
97803,97804,1349
97838,97839,1349
98015,98016,1350
99095,99096,1350
98138,98139,1350
98370,98371,1350
99105,99106,1350
98256,98257,1350
98391,98392,1350
98996,98997,1350
99185,99186,1350
97851,97852,1350
98048,98049,1350
98208,98209,1350
98121,98122,1350
98969,98970,1350
98946,98947,1350
98122,98123,1350
97989,97990,1350
98118,98119,1350
98890,98891,1350
98282,98283,1350
98826,98827,1350
98855,98856,1350
99460,99461,1350
98491,98492,1350
98245,98246,1350
99390,99391,1350
99449,99450,1350
98993,98994,1350
98041,98042,1350
98515,98516,1350
98283,98284,1350
97944,97945,1350
98469,98470,1350
99322,99323,1350
99003,99004,1350
97992,97993,1350
98875,98876,1350
98158,98159,1350
97945,97946,1350
98191,98192,1350
99109,99110,1350
97958,97959,1350
99198,99199,1350
98440,98441,1350
99234,99235,1350
98607,98608,1350
98917,98918,1350
99338,99339,1350
98671,98672,1350
99021,99022,1350
98413,98414,1350
99242,99243,1350
98134,98135,1350
97853,97854,1350
97880,97881,1350
97965,97966,1350
98003,98004,1350
98079,98080,1350
98082,98083,1350
98150,98151,1350
98154,98155,1350
98238,98239,1350
98287,98288,1350
98357,98358,1350
98389,98390,1350
98406,98407,1350
98435,98436,1350
98562,98563,1350
98648,98649,1350
98762,98763,1350
98828,98829,1350
98854,98855,1350
98950,98951,1350
99010,99011,1350
99048,99049,1350
99050,99051,1350
99192,99193,1350
99236,99237,1350
99463,99464,1350
99731,99732,1351
99906,99907,1351
99898,99899,1351
99464,99465,1351
99818,99819,1351
99692,99693,1351
99987,99988,1351
99576,99577,1351
99558,99559,1351
99836,99837,1351
99654,99655,1351
99527,99528,1351
99810,99811,1351
99662,99663,1351
99630,99631,1351
99952,99953,1351
99711,99712,1351
99533,99534,1351
99615,99616,1351
99897,99898,1351
99467,99468,1351
99542,99543,1351
99619,99620,1351
99629,99630,1351
99680,99681,1351
99685,99686,1351
99771,99772,1351
99960,99961,1351
1293,1294,1352
1461,1462,1352
2545,2546,1352
1370,1371,1352
2014,2015,1352
1691,1692,1352
3192,3193,1352
3426,3427,1352
1287,1288,1352
3273,3274,1352
3417,3418,1352
3884,3885,1352
2063,2064,1352
505,506,1352
1657,1658,1352
2233,2234,1352
3016,3017,1352
3283,3284,1352
2475,2476,1352
2080,2081,1352
3648,3649,1352
1623,1624,1352
3347,3348,1352
315,316,1352
2354,2355,1352
3098,3099,1352
845,846,1352
184,185,1352
3647,3648,1352
2989,2990,1352
1219,1220,1352
434,435,1352
2142,2143,1352
3665,3666,1352
3312,3313,1352
218,219,1352
3913,3914,1352
2271,2272,1352
2007,2008,1352
1542,1543,1352
1927,1928,1352
989,990,1352
1262,1263,1352
1664,1665,1352
8,9,1352
72,73,1352
141,142,1352
298,299,1352
358,359,1352
424,425,1352
731,732,1352
819,820,1352
1026,1027,1352
1186,1187,1352
1205,1206,1352
1261,1262,1352
1325,1326,1352
1469,1470,1352
1485,1486,1352
1574,1575,1352
1896,1897,1352
1978,1979,1352
1984,1985,1352
2138,2139,1352
2174,2175,1352
2224,2225,1352
2252,2253,1352
2345,2346,1352
2419,2420,1352
2458,2459,1352
2470,2471,1352
2523,2524,1352
2633,2634,1352
2677,2678,1352
2685,2686,1352
3060,3061,1352
3106,3107,1352
3115,3116,1352
3232,3233,1352
3401,3402,1352
3428,3429,1352
3527,3528,1352
3564,3565,1352
3634,3635,1352
3787,3788,1352
5112,5113,1353
5566,5567,1353
6575,6576,1353
5656,5657,1353
6409,6410,1353
4252,4253,1353
5114,5115,1353
5224,5225,1353
6703,6704,1353
5398,5399,1353
5449,5450,1353
5803,5804,1353
4207,4208,1353
3933,3934,1353
4930,4931,1353
4228,4229,1353
5148,5149,1353
4202,4203,1353
5285,5286,1353
4348,4349,1353
6232,6233,1353
4391,4392,1353
5211,5212,1353
4283,4284,1353
4623,4624,1353
6481,6482,1353
5639,5640,1353
6869,6870,1353
5406,5407,1353
6534,6535,1353
3988,3989,1353
4855,4856,1353
4707,4708,1353
4557,4558,1353
5818,5819,1353
6719,6720,1353
4023,4024,1353
6678,6679,1353
6671,6672,1353
6390,6391,1353
6448,6449,1353
4927,4928,1353
4600,4601,1353
5968,5969,1353
4046,4047,1353
4105,4106,1353
4121,4122,1353
4351,4352,1353
4372,4373,1353
4477,4478,1353
4665,4666,1353
4751,4752,1353
4817,4818,1353
4957,4958,1353
5167,5168,1353
5310,5311,1353
5404,5405,1353
5559,5560,1353
5591,5592,1353
5804,5805,1353
5947,5948,1353
6018,6019,1353
6074,6075,1353
6653,6654,1353
10218,10219,1354
7215,7216,1354
7027,7028,1354
7701,7702,1354
10174,10175,1354
10543,10544,1354
7501,7502,1354
9686,9687,1354
9464,9465,1354
10268,10269,1354
7267,7268,1354
8444,8445,1354
8898,8899,1354
11095,11096,1354
10411,10412,1354
10036,10037,1354
8892,8893,1354
7773,7774,1354
6889,6890,1354
10281,10282,1354
8909,8910,1354
10054,10055,1354
11029,11030,1354
9322,9323,1354
7654,7655,1354
7198,7199,1354
6958,6959,1354
10600,10601,1354
8048,8049,1354
7186,7187,1354
8464,8465,1354
9529,9530,1354
11283,11284,1354
7153,7154,1354
8871,8872,1354
9555,9556,1354
11109,11110,1354
9199,9200,1354
9834,9835,1354
9182,9183,1354
9233,9234,1354
8308,8309,1354
9643,9644,1354
8906,8907,1354
10744,10745,1354
9249,9250,1354
10552,10553,1354
8811,8812,1354
8647,8648,1354
10729,10730,1354
9390,9391,1354
6918,6919,1354
6975,6976,1354
7063,7064,1354
7191,7192,1354
7302,7303,1354
7306,7307,1354
7405,7406,1354
7532,7533,1354
7595,7596,1354
7646,7647,1354
7840,7841,1354
7942,7943,1354
8067,8068,1354
8147,8148,1354
8230,8231,1354
8334,8335,1354
8382,8383,1354
8776,8777,1354
8831,8832,1354
9083,9084,1354
9133,9134,1354
9157,9158,1354
9174,9175,1354
9220,9221,1354
9917,9918,1354
10248,10249,1354
10408,10409,1354
10422,10423,1354
10459,10460,1354
10824,10825,1354
10990,10991,1354
11045,11046,1354
11119,11120,1354
14019,14020,1355
13562,13563,1355
14566,14567,1355
13257,13258,1355
14542,14543,1355
11300,11301,1355
13071,13072,1355
11384,11385,1355
12312,12313,1355
11685,11686,1355
12846,12847,1355
11840,11841,1355
11607,11608,1355
14164,14165,1355
12998,12999,1355
14093,14094,1355
13437,13438,1355
12414,12415,1355
12046,12047,1355
14302,14303,1355
12619,12620,1355
12387,12388,1355
12169,12170,1355
12017,12018,1355
11402,11403,1355
12611,12612,1355
14643,14644,1355
13819,13820,1355
12296,12297,1355
13298,13299,1355
12891,12892,1355
13223,13224,1355
12064,12065,1355
12412,12413,1355
12870,12871,1355
11361,11362,1355
13543,13544,1355
13612,13613,1355
12146,12147,1355
12556,12557,1355
14712,14713,1355
12924,12925,1355
11602,11603,1355
13831,13832,1355
14344,14345,1355
11514,11515,1355
13376,13377,1355
11324,11325,1355
11407,11408,1355
11501,11502,1355
11539,11540,1355
11549,11550,1355
11729,11730,1355
11798,11799,1355
11828,11829,1355
12337,12338,1355
12380,12381,1355
12391,12392,1355
12463,12464,1355
12513,12514,1355
12679,12680,1355
12884,12885,1355
12921,12922,1355
13791,13792,1355
13844,13845,1355
13900,13901,1355
13995,13996,1355
14156,14157,1355
14453,14454,1355
14679,14680,1355
15786,15787,1356
18042,18043,1356
17060,17061,1356
17294,17295,1356
15511,15512,1356
17274,17275,1356
17538,17539,1356
14850,14851,1356
14836,14837,1356
16409,16410,1356
17174,17175,1356
14900,14901,1356
17397,17398,1356
15032,15033,1356
16034,16035,1356
17212,17213,1356
17247,17248,1356
15822,15823,1356
15163,15164,1356
17697,17698,1356
15178,15179,1356
17415,17416,1356
15393,15394,1356
16659,16660,1356
15020,15021,1356
18011,18012,1356
17472,17473,1356
17440,17441,1356
17213,17214,1356
16786,16787,1356
14956,14957,1356
16404,16405,1356
17874,17875,1356
18027,18028,1356
14758,14759,1356
17943,17944,1356
17500,17501,1356
16484,16485,1356
14863,14864,1356
15901,15902,1356
17546,17547,1356
14969,14970,1356
15148,15149,1356
15294,15295,1356
15353,15354,1356
15479,15480,1356
15481,15482,1356
15649,15650,1356
16144,16145,1356
16345,16346,1356
16452,16453,1356
16904,16905,1356
17470,17471,1356
17635,17636,1356
17962,17963,1356
18054,18055,1356
18324,18325,1357
20557,20558,1357
20646,20647,1357
19660,19661,1357
20517,20518,1357
18189,18190,1357
18063,18064,1357
20941,20942,1357
20185,20186,1357
21152,21153,1357
19635,19636,1357
18369,18370,1357
19042,19043,1357
19799,19800,1357
20680,20681,1357
18952,18953,1357
20676,20677,1357
19191,19192,1357
18835,18836,1357
18464,18465,1357
18880,18881,1357
19792,19793,1357
19756,19757,1357
20747,20748,1357
18608,18609,1357
20876,20877,1357
20631,20632,1357
18757,18758,1357
20777,20778,1357
19542,19543,1357
19952,19953,1357
18121,18122,1357
21214,21215,1357
20952,20953,1357
19209,19210,1357
19781,19782,1357
19951,19952,1357
19057,19058,1357
19045,19046,1357
20124,20125,1357
21247,21248,1357
18821,18822,1357
18588,18589,1357
18111,18112,1357
18114,18115,1357
18211,18212,1357
18299,18300,1357
18842,18843,1357
18948,18949,1357
19087,19088,1357
19119,19120,1357
19282,19283,1357
19604,19605,1357
20080,20081,1357
20129,20130,1357
20170,20171,1357
20240,20241,1357
20477,20478,1357
20888,20889,1357
20964,20965,1357
20990,20991,1357
21043,21044,1357
22356,22357,1358
23007,23008,1358
23631,23632,1358
23650,23651,1358
23126,23127,1358
22094,22095,1358
21771,21772,1358
21617,21618,1358
24698,24699,1358
25070,25071,1358
22902,22903,1358
23855,23856,1358
22616,22617,1358
24324,24325,1358
22925,22926,1358
23020,23021,1358
23834,23835,1358
23801,23802,1358
21596,21597,1358
21887,21888,1358
24401,24402,1358
23088,23089,1358
22532,22533,1358
23076,23077,1358
22161,22162,1358
21854,21855,1358
24542,24543,1358
22160,22161,1358
21389,21390,1358
23988,23989,1358
22853,22854,1358
25054,25055,1358
24480,24481,1358
22501,22502,1358
23420,23421,1358
24513,24514,1358
22929,22930,1358
23347,23348,1358
24112,24113,1358
23285,23286,1358
22036,22037,1358
24761,24762,1358
24520,24521,1358
23591,23592,1358
21440,21441,1358
21481,21482,1358
21490,21491,1358
21683,21684,1358
21933,21934,1358
22101,22102,1358
22185,22186,1358
22288,22289,1358
22512,22513,1358
22633,22634,1358
23176,23177,1358
23300,23301,1358
23611,23612,1358
23672,23673,1358
23753,23754,1358
23909,23910,1358
23939,23940,1358
24093,24094,1358
24628,24629,1358
24742,24743,1358
24787,24788,1358
24973,24974,1358
25052,25053,1358
25588,25589,1359
27520,27521,1359
26233,26234,1359
28685,28686,1359
27966,27967,1359
27555,27556,1359
27104,27105,1359
25350,25351,1359
25582,25583,1359
25182,25183,1359
28268,28269,1359
25628,25629,1359
26443,26444,1359
25765,25766,1359
27173,27174,1359
27939,27940,1359
25178,25179,1359
25966,25967,1359
25726,25727,1359
26321,26322,1359
26813,26814,1359
27231,27232,1359
26277,26278,1359
25094,25095,1359
27162,27163,1359
27686,27687,1359
27474,27475,1359
28494,28495,1359
28635,28636,1359
25634,25635,1359
28737,28738,1359
27407,27408,1359
28469,28470,1359
25542,25543,1359
25794,25795,1359
28067,28068,1359
26826,26827,1359
25256,25257,1359
27102,27103,1359
26304,26305,1359
28158,28159,1359
27775,27776,1359
27640,27641,1359
27142,27143,1359
26361,26362,1359
28366,28367,1359
27933,27934,1359
25976,25977,1359
26841,26842,1359
27822,27823,1359
25114,25115,1359
25240,25241,1359
25337,25338,1359
25871,25872,1359
26101,26102,1359
26236,26237,1359
26333,26334,1359
26526,26527,1359
26615,26616,1359
26639,26640,1359
26715,26716,1359
26742,26743,1359
26925,26926,1359
27090,27091,1359
27234,27235,1359
27829,27830,1359
27943,27944,1359
27952,27953,1359
28082,28083,1359
28083,28084,1359
28261,28262,1359
28359,28360,1359
28798,28799,1359
28812,28813,1359
31599,31600,1360
31871,31872,1360
31005,31006,1360
29709,29710,1360
30576,30577,1360
28952,28953,1360
28860,28861,1360
30326,30327,1360
31895,31896,1360
31011,31012,1360
30533,30534,1360
30402,30403,1360
31291,31292,1360
29266,29267,1360
29445,29446,1360
31044,31045,1360
32026,32027,1360
29694,29695,1360
32328,32329,1360
29777,29778,1360
31488,31489,1360
31129,31130,1360
31853,31854,1360
30376,30377,1360
31941,31942,1360
30017,30018,1360
30877,30878,1360
30993,30994,1360
30680,30681,1360
32317,32318,1360
31571,31572,1360
29205,29206,1360
30553,30554,1360
30137,30138,1360
29863,29864,1360
29855,29856,1360
29209,29210,1360
31751,31752,1360
32243,32244,1360
31269,31270,1360
31808,31809,1360
28909,28910,1360
32460,32461,1360
30842,30843,1360
29412,29413,1360
28943,28944,1360
29075,29076,1360
29198,29199,1360
29220,29221,1360
29300,29301,1360
29594,29595,1360
29808,29809,1360
29982,29983,1360
30040,30041,1360
30120,30121,1360
30349,30350,1360
30387,30388,1360
30394,30395,1360
30428,30429,1360
30496,30497,1360
30561,30562,1360
30883,30884,1360
30895,30896,1360
30979,30980,1360
31123,31124,1360
31374,31375,1360
31511,31512,1360
31600,31601,1360
31609,31610,1360
31739,31740,1360
31942,31943,1360
32152,32153,1360
32281,32282,1360
34308,34309,1361
35491,35492,1361
36806,36807,1361
35190,35191,1361
34458,34459,1361
34441,34442,1361
36877,36878,1361
34425,34426,1361
35231,35232,1361
35966,35967,1361
37035,37036,1361
32546,32547,1361
32982,32983,1361
35151,35152,1361
32570,32571,1361
32629,32630,1361
36946,36947,1361
37129,37130,1361
36423,36424,1361
34187,34188,1361
36751,36752,1361
33236,33237,1361
36450,36451,1361
34170,34171,1361
36345,36346,1361
36440,36441,1361
34396,34397,1361
36016,36017,1361
35130,35131,1361
33669,33670,1361
34167,34168,1361
34451,34452,1361
33324,33325,1361
33559,33560,1361
34190,34191,1361
37186,37187,1361
36834,36835,1361
35496,35497,1361
34118,34119,1361
33250,33251,1361
34149,34150,1361
33333,33334,1361
35467,35468,1361
34284,34285,1361
35548,35549,1361
35397,35398,1361
32669,32670,1361
32859,32860,1361
33014,33015,1361
33192,33193,1361
33451,33452,1361
33478,33479,1361
33522,33523,1361
34125,34126,1361
34201,34202,1361
34383,34384,1361
34430,34431,1361
34512,34513,1361
34569,34570,1361
34779,34780,1361
35167,35168,1361
35301,35302,1361
35350,35351,1361
35470,35471,1361
35503,35504,1361
35685,35686,1361
35713,35714,1361
35848,35849,1361
35870,35871,1361
35989,35990,1361
36207,36208,1361
36312,36313,1361
36542,36543,1361
36593,36594,1361
36637,36638,1361
37100,37101,1361
37175,37176,1361
39229,39230,1362
39489,39490,1362
38774,38775,1362
39268,39269,1362
38207,38208,1362
40835,40836,1362
40432,40433,1362
40403,40404,1362
39365,39366,1362
40635,40636,1362
39909,39910,1362
40006,40007,1362
38141,38142,1362
40393,40394,1362
37323,37324,1362
38566,38567,1362
40436,40437,1362
39408,39409,1362
39929,39930,1362
40535,40536,1362
38244,38245,1362
38968,38969,1362
37711,37712,1362
38418,38419,1362
39361,39362,1362
37895,37896,1362
38700,38701,1362
37453,37454,1362
39406,39407,1362
40871,40872,1362
39033,39034,1362
40922,40923,1362
38726,38727,1362
37598,37599,1362
37611,37612,1362
38067,38068,1362
40072,40073,1362
40754,40755,1362
40526,40527,1362
40311,40312,1362
38859,38860,1362
39521,39522,1362
38581,38582,1362
39295,39296,1362
37362,37363,1362
39337,39338,1362
40081,40082,1362
38404,38405,1362
38004,38005,1362
38715,38716,1362
40150,40151,1362
37480,37481,1362
37800,37801,1362
37984,37985,1362
38419,38420,1362
38436,38437,1362
38465,38466,1362
38528,38529,1362
38596,38597,1362
38748,38749,1362
39069,39070,1362
39103,39104,1362
39131,39132,1362
39640,39641,1362
39657,39658,1362
39888,39889,1362
40158,40159,1362
40289,40290,1362
40347,40348,1362
40604,40605,1362
40672,40673,1362
40844,40845,1362
43241,43242,1363
42351,42352,1363
43390,43391,1363
43379,43380,1363
42636,42637,1363
44358,44359,1363
44938,44939,1363
41046,41047,1363
43068,43069,1363
41327,41328,1363
41717,41718,1363
45188,45189,1363
42324,42325,1363
44651,44652,1363
43534,43535,1363
44716,44717,1363
42656,42657,1363
43622,43623,1363
42975,42976,1363
42743,42744,1363
43758,43759,1363
41878,41879,1363
42932,42933,1363
43498,43499,1363
42277,42278,1363
41768,41769,1363
43790,43791,1363
42175,42176,1363
44791,44792,1363
44256,44257,1363
43175,43176,1363
43345,43346,1363
43004,43005,1363
41560,41561,1363
44741,44742,1363
43388,43389,1363
43007,43008,1363
41076,41077,1363
44807,44808,1363
44894,44895,1363
43092,43093,1363
44912,44913,1363
43676,43677,1363
41096,41097,1363
42197,42198,1363
42935,42936,1363
41894,41895,1363
44656,44657,1363
42549,42550,1363
43609,43610,1363
41247,41248,1363
41585,41586,1363
41620,41621,1363
41640,41641,1363
41659,41660,1363
41852,41853,1363
41860,41861,1363
42268,42269,1363
42438,42439,1363
42584,42585,1363
42917,42918,1363
42927,42928,1363
43062,43063,1363
43237,43238,1363
43262,43263,1363
43396,43397,1363
43510,43511,1363
43896,43897,1363
43945,43946,1363
44106,44107,1363
44221,44222,1363
44407,44408,1363
44734,44735,1363
44833,44834,1363
48138,48139,1364
46474,46475,1364
46225,46226,1364
46366,46367,1364
45959,45960,1364
46640,46641,1364
48181,48182,1364
45298,45299,1364
47670,47671,1364
47882,47883,1364
47503,47504,1364
45195,45196,1364
48049,48050,1364
47996,47997,1364
46940,46941,1364
47419,47420,1364
47479,47480,1364
48314,48315,1364
47344,47345,1364
45527,45528,1364
48134,48135,1364
47997,47998,1364
45982,45983,1364
45307,45308,1364
45357,45358,1364
46000,46001,1364
46929,46930,1364
46148,46149,1364
46743,46744,1364
46076,46077,1364
45678,45679,1364
47764,47765,1364
46642,46643,1364
47350,47351,1364
46730,46731,1364
46162,46163,1364
47436,47437,1364
48298,48299,1364
45943,45944,1364
45556,45557,1364
48170,48171,1364
45760,45761,1364
48133,48134,1364
46542,46543,1364
48233,48234,1364
46322,46323,1364
46904,46905,1364
47100,47101,1364
45332,45333,1364
45355,45356,1364
45435,45436,1364
45686,45687,1364
45706,45707,1364
45786,45787,1364
45872,45873,1364
46029,46030,1364
46077,46078,1364
46310,46311,1364
46351,46352,1364
46549,46550,1364
46756,46757,1364
46780,46781,1364
46992,46993,1364
47024,47025,1364
47178,47179,1364
47365,47366,1364
